ID,y
7121,102.16701
7123,101.15981
7124,94.18608
7127,103.868614
7131,101.15981
7132,93.19871
7133,91.987564
7134,110.211105
7135,92.61024
7136,111.56771
7137,92.165634
7141,92.65
7144,103.34408
7147,110.13154
7148,92.80399
7150,90.771904
7151,92.42659
7152,102.90865
7154,92.482735
7156,93.59399
7157,101.46473
7159,116.126595
7161,93.803154
7163,92.885666
7164,102.292274
7167,78.39221
7169,101.679085
7170,92.95998
7173,93.07793
7174,102.33907
7177,110.03198
7178,104.663185
7179,92.626434
7180,77.21824
7181,111.40152
7182,92.838684
7184,92.87624
7185,112.32923
7186,90.92182
7187,115.70639
7188,93.0283
7189,110.85214
7191,102.27497
7193,110.747116
7197,94.6067
7199,91.71989
7200,111.86386
7201,92.61024
7204,92.616486
7207,110.204285
7209,110.35513
7210,92.8032
7211,104.118256
7213,92.11197
7214,112.32923
7216,111.8919
7217,93.92344
7220,110.91033
7224,111.15385
7225,92.838684
7226,111.8919
7227,92.669846
7234,112.32923
7236,78.26476
7239,103.60481
7240,93.43184
7242,111.95791
7244,111.8018
7245,92.15878
7247,110.620544
7248,92.996735
7249,116.126595
7250,111.90977
7251,91.94206
7252,112.78256
7253,78.16049
7256,92.72308
7260,93.47927
7261,112.087875
7264,93.32844
7269,110.22072
7270,93.93708
7273,111.16376
7279,91.08456
7281,111.40152
7284,93.104355
7285,112.64053
7286,116.126595
7287,92.42657
7289,92.87624
7292,92.43064
7293,111.97086
7296,90.976746
7297,111.315765
7298,92.505615
7299,112.85665
7301,101.50226
7304,111.8018
7306,115.38556
7308,92.87624
7309,101.37401
7312,92.44695
7313,78.16049
7314,93.51322
7316,92.78609
7319,112.20676
7321,92.52061
7323,93.48885
7324,101.89347
7325,92.87866
7328,102.75034
7330,78.27446
7334,92.87866
7337,112.32923
7338,93.40844
7339,92.667336
7341,92.42715
7342,111.8919
7344,111.611244
7345,112.35252
7347,110.747116
7349,111.40152
7350,95.56774
7353,114.31851
7355,110.96788
7356,93.12532
7357,114.62021
7358,92.970726
7360,92.56856
7363,102.67797
7364,93.40859
7366,92.40534
7368,92.91375
7369,109.922905
7370,93.16046
7373,92.87049
7374,111.17069
7375,93.22867
7377,92.91677
7379,92.47719
7380,117.68274
7382,114.331474
7383,93.780235
7385,93.202896
7386,103.05438
7391,92.90065
7394,106.62647
7396,111.90977
7397,92.23311
7399,93.00401
7400,103.04804
7403,78.04274
7405,111.61924
7408,111.74212
7414,110.35513
7416,103.06414
7417,92.23817
7419,92.88037
7420,108.51627
7421,92.64408
7422,93.40859
7423,103.21096
7425,78.503845
7430,93.39105
7432,92.71386
7433,94.52305
7434,110.809235
7436,108.90698
7437,92.30162
7438,101.66701
7440,103.17766
7441,92.241615
7442,111.97222
7445,112.00562
7446,103.00377
7448,110.53207
7450,103.42199
7451,92.87624
7454,111.025696
7455,91.49547
7457,112.41377
7459,103.00377
7462,92.46622
7464,92.87624
7465,110.98876
7466,92.465614
7467,111.26548
7469,111.79687
7472,93.139946
7473,111.15385
7479,92.87866
7480,103.48583
7484,110.975105
7491,92.72686
7494,102.057724
7495,93.22867
7501,92.814514
7503,92.79378
7504,103.00981
7505,93.372025
7508,111.20764
7509,93.02223
7510,78.16049
7511,109.27373
7515,92.89541
7516,103.26764
7517,92.20768
7518,103.300446
7519,92.72686
7521,93.4417
7522,102.27497
7524,102.819244
7526,102.01658
7527,92.97982
7528,101.29047
7529,92.98912
7534,110.27065
7537,111.76142
7538,93.63553
7540,92.62748
7541,111.868996
7545,111.50381
7551,111.51638
7553,93.78741
7554,101.21713
7555,93.67495
7561,111.60623
7562,93.87322
7564,91.84214
7565,103.17766
7566,92.97859
7567,111.72362
7569,101.897766
7570,93.15375
7571,114.69289
7572,92.16838
7574,103.142365
7578,111.44936
7579,93.29957
7586,92.655304
7587,78.24308
7590,92.91587
7593,111.15385
7594,93.41304
7595,92.97859
7600,92.26382
7601,79.31672
7602,92.84299
7603,112.54371
7604,92.23617
7606,92.29604
7608,111.63086
7613,77.81915
7615,111.36325
7616,109.37195
7617,112.851364
7618,92.97982
7619,103.040535
7622,96.8587
7623,101.39731
7624,93.139946
7625,103.277145
7626,93.78741
7627,102.32984
7628,78.13501
7631,107.68076
7632,103.00981
7633,93.19589
7634,114.32325
7635,93.00738
7636,112.32923
7637,112.32923
7639,92.24075
7640,77.79609
7644,111.86386
7645,92.84299
7648,104.37268
7649,91.86501
7650,111.50381
7652,110.98876
7653,92.750175
7655,93.97149
7659,111.54922
7662,96.43436
7664,92.54225
7666,95.075226
7668,92.927605
7669,111.23244
7670,93.25072
7672,92.21922
7673,109.454796
7678,91.94502
7679,78.33928
7680,103.04681
7683,92.09896
7685,116.126595
7688,92.87624
7690,109.37195
7692,92.810875
7693,93.397575
7695,112.32923
7696,93.18018
7698,94.02491
7699,112.1234
7702,93.056656
7703,111.8919
7704,90.112206
7707,109.27373
7713,77.98835
7715,102.484985
7717,111.3495
7718,93.469444
7719,102.60308
7721,110.936134
7722,93.63085
7725,101.422134
7727,101.99959
7730,77.64292
7733,92.85108
7735,101.41982
7740,111.8919
7741,111.85882
7742,92.114296
7744,111.808205
7747,93.18018
7750,77.67495
7752,113.39841
7754,114.26671
7756,107.553894
7757,93.45839
7758,104.8833
7760,103.04681
7761,92.95553
7763,111.058334
7765,92.87866
7767,112.32923
7768,95.92903
7771,93.042015
7773,91.7912
7774,114.32164
7776,102.88501
7779,92.19313
7783,90.620224
7786,103.78401
7787,93.05454
7789,91.91627
7791,92.98912
7793,93.05972
7794,111.89961
7795,92.54257
7799,77.99738
7800,111.00117
7802,93.95251
7805,113.25647
7807,101.908585
7808,93.39322
7811,103.48583
7817,109.37195
7818,103.00981
7819,92.87624
7822,92.148926
7823,111.50898
7825,110.29932
7828,92.78809
7832,93.47927
7833,78.12416
7834,111.9255
7835,92.792564
7837,92.810104
7840,91.015686
7842,93.67881
7843,109.941605
7844,92.90847
7846,92.95553
7850,94.03513
7853,111.97086
7855,112.16061
7858,92.40967
7863,111.28316
7865,111.97086
7866,91.9089
7868,92.57561
7869,111.99457
7871,78.2291
7872,101.3344
7874,102.42704
7877,112.949135
7878,92.84299
7879,110.09699
7881,92.76718
7883,93.1605
7885,102.54325
7886,93.78741
7889,94.18608
7890,103.07953
7891,92.55641
7893,93.241295
7894,100.59537
7896,111.50381
7898,101.6371
7901,92.66427
7902,110.747116
7904,113.32415
7905,92.8833
7906,113.80424
7909,92.87624
7910,101.47684
7913,92.46316
7918,110.76787
7919,92.61024
7923,93.968216
7925,92.40353
7927,91.288376
7930,92.454575
7932,92.305725
7933,92.836555
7935,93.15847
7939,103.419075
7942,92.33375
7943,110.19358
7945,103.09001
7946,92.91375
7948,93.25173
7949,110.29414
7950,92.419464
7951,112.32923
7955,102.41863
7959,93.40859
7960,111.8919
7961,92.17046
7962,102.80311
7964,102.33194
7965,93.0113
7966,111.86386
7967,102.372444
7968,93.77397
7971,101.76028
7974,92.61024
7976,109.66037
7978,111.90195
7982,111.8919
7983,92.87624
7984,103.34408
7986,92.96122
7989,110.29414
7991,110.747116
7992,111.31517
7993,90.817924
7994,111.97086
7995,93.47927
7997,93.048485
7998,103.34408
7999,109.37195
8002,93.490074
8007,93.44207
8009,92.76974
8011,93.03044
8013,92.93237
8015,102.81122
8017,112.721214
8019,116.126595
8023,92.0495
8024,111.8919
8026,112.87238
8027,92.46157
8029,92.885666
8030,111.31061
8031,92.998634
8033,93.13629
8035,92.609146
8036,102.38508
8039,104.110245
8042,91.8584
8044,92.750175
8046,78.331024
8048,113.07425
8049,92.8833
8050,102.95949
8053,92.44828
8054,93.26802
8059,92.3123
8061,92.32347
8062,111.69771
8064,111.16376
8066,102.17087
8067,93.139946
8068,92.948395
8070,92.72196
8071,111.86386
8072,92.61828
8076,91.7032
8080,92.48826
8081,111.85602
8084,102.2683
8087,111.79983
8089,91.965034
8090,117.68274
8091,103.48583
8094,114.170456
8100,92.19841
8101,93.173096
8110,93.28986
8111,110.747116
8112,93.36261
8115,110.92437
8116,92.34683
8118,111.16376
8121,117.28087
8125,111.21706
8127,112.00562
8128,92.40474
8129,110.747116
8131,92.70944
8138,92.97982
8139,101.973
8140,92.3123
8141,91.7912
8142,110.924446
8143,111.51253
8145,112.87238
8146,93.7223
8148,110.35513
8153,111.60623
8154,93.28265
8155,110.800285
8161,93.23671
8162,111.57131
8163,92.16253
8166,112.75773
8168,113.0328
8170,94.372635
8172,112.498726
8173,94.3957
8176,105.84516
8179,93.58641
8181,94.86719
8182,117.45479
8184,112.97006
8190,104.73672
8191,93.73714
8194,113.15446
8196,112.559906
8198,113.35002
8199,113.02811
8201,112.15509
8202,92.28924
8207,93.0113
8208,110.747116
8211,111.53474
8214,110.30375
8217,92.051895
8218,111.55623
8222,92.75768
8229,105.65741
8231,93.00738
8233,94.88793
8236,92.19313
8238,112.32923
8240,101.83179
8243,102.88579
8246,111.70709
8250,93.483086
8254,93.63085
8256,77.51523
8257,111.12504
8258,93.016075
8260,92.87624
8261,113.53006
8263,111.950775
8264,91.12823
8267,109.97293
8268,92.42657
8271,92.567566
8272,110.747116
8275,95.66557
8276,93.68269
8277,106.33849
8278,116.39718
8279,92.727875
8280,109.47957
8281,93.78741
8282,110.95038
8287,111.66352
8288,92.61024
8289,114.00509
8294,91.89514
8296,91.90894
8299,111.89155
8302,103.34408
8308,112.94906
8314,102.80311
8315,93.35333
8316,111.26206
8317,93.13725
8319,111.56252
8320,91.79509
8321,117.55145
8323,92.79378
8325,93.29831
8326,112.010765
8328,110.747116
8330,111.43766
8331,93.26802
8332,112.5606
8334,92.97982
8338,92.27701
8339,93.01027
8341,91.42942
8345,111.86386
8346,93.02708
8347,102.80311
8349,93.30326
8351,93.23671
8352,111.7277
8353,110.747116
8355,113.99941
8358,109.37195
8359,111.43766
8360,92.7263
8361,111.72735
8363,102.962555
8364,92.626434
8365,93.57614
8366,103.00981
8370,110.0196
8372,93.241295
8376,93.48885
8377,111.81475
8379,111.48946
8380,92.836555
8381,112.107704
8386,91.15202
8388,101.79182
8389,93.99537
8391,111.73456
8394,93.63085
8396,102.2916
8398,102.300285
8400,113.65172
8401,92.52803
8404,91.42942
8407,93.40859
8408,111.50381
8409,109.72054
8410,102.418076
8411,94.1863
8413,92.048386
8414,111.02825
8416,92.19741
